Id,description
5875,"Statistiche anno 23/24: nella scorsa stagione Adli è andato a voto in 21 occasioni, 17 di queste da titolare. Per lui 1 gol, 2 assist e 3 ammonizioni con una MV del 5.98 e una FM del 6.14.
Gestione al Fantacalcio: rientrerà stabilmente nelle rotazioni in mediana, pronto per giocare al posto di tutti e due i titolari. Al Fantacalcio può essere una scommessina interessante per gli ultimi slot del proprio pacchetto di centrocampo in leghe da almeno 10 partecipanti. Calciatore low cost che può però garantire numeri discreti.
Note positive: media voto affidabile e 20/25 presenze ad un prezzo molto basso.
Note negative: parte leggermente dietro nelle gerarchie, le sue presenze potrebbero arrivare soprattutto a gara in corso. Non porta tanti bonus.
In chiave Mantra: anche in questo caso parliamo di un profilo affidabile da 15/20 presenze da relegare nell'ultimo slot del vostro pacchetto di M. Un profilo che intriga in questo caso."
6010,"Statistiche anno 23/24: nella scorsa stagione Fazzini è andato a voto in 25 occasioni, 14 di queste titolare. Per lui 1 gol, 1 assist e 6 ammonizioni con una MV del 5.92 e una FM del 5.96.
Gestione al Fantacalcio: diverse presenze nella scorsa stagione, ma nella prossima ci aspettiamo possa essere ancor più centrale nel progetto dell'Empoli. Tutt'altro che una macchina da bonus, ma un profilo molto interessante sul quale poter scommettere per gli ultimi slot del proprio centrocampo.
Note positive: centrocampista titolare low cost che può garantire 4/5 bonus totali.
Note negative: occhio ai cartellini (6 gialli nella scorsa stagione). Altalenante.
In chiave Mantra: centrocampista che può intrigare chi ha bisogno di un pacchetto folto di mezze ali. Una copertura low cost da inserire nell'ultimo slot."
6112,"Statistiche anno 23/24: nella scorsa stagione Iling Junior è andato a voto in 20 occasioni, 4 di queste da titolare. Per lui 1 gol, 2 assist e 1 ammonizione con una MV del 5.98 e una FM del 6.20.
Gestione al Fantacalcio: arriva al Bologna di fatto per sostituire l'infortunato Cambiaghi. Può giocare sia a destra che a sinistra: parte leggermente dietro nelle gerarchie, ma tornerà sicuramente utile a Italiano nel corso della stagione. Al Fantacalcio parliamo di un centrocampista di stampo offensivo che può far bene anche quando subentrerà, non un titolare ma una buona alternativa da prendere per il 6/7 slot della propria rosa.
Note positive: di stampo offensivo, andrà spesso a voto. Con Italiano può essere valorizzato in termini di assist.
Note negative: si alternerà parecchio, diverse presenze potrebbero arrivare sa subentrato e ciò potrebbe rendere ovviamente più complicata la sua gestione in sede di formazione.
In chiave Mantra: non una macchina da bonus, ma una riserva comunque intrigante in un pacchetto di 4/5 W, ideale se utilizzate moduli come il 3511."
6252,"Statistiche anno 23/24: nella scorsa stagione Folorunsho è andato a voto in 33 occasioni, tutte da titolare. Per lui 5 gol, 1 assist e 5 ammonizioni con una MV del 6.00 e una FM del 6.41.
Gestione al Fantacalcio: dopo un'ottima stagione al Verona, spera di affermarsi su livelli simili anche al Napoli. Ai nastri di partenza parte dietro nelle gerarchie, con Anguissa e soprattutto McTominay parecchio avanti. Centrocampista completo che sembra essere fuori dai piani di Conte. Al massimo una scommessa da ultimissimo slot in leghe da almeno 10 partecipanti.
Note positive: lo acquisterete al prezzo minimo.
Note negative: parte dietro nelle gerarchie e il rischio di vederlo raramente in campo è concreto.
In chiave Mantra: anche in questo caso parliamo al massimo di una scommessa da ultimo slot in un pacchetto di 4/5 C per chi gioca con due mezzeali, in leghe da almeno 12 partecipanti."
6394,"Statistiche anno 23/24: nella scorsa stagione Ramadani è andato a voto in 34 occasioni, tutte da titolare. Per lui 1 gol, 0 assist e 13 ammonizioni con una MV del 5.82 e una FM del 5.72.
Gestione al Fantacalcio: calciatore fondamentale per lo scacchiere giallorosso. Perno inamovibile, ma che per i nostri scopi non è particolarmente appetibile. Se siete in leghe da almeno 10 partecipanti e avete un centrocampo ricco di scommesse dalla titolarità incerta, allora lui può tornare utile. Garantisce tantissime partite a voto, ma parliamo di un ultimo slot da prendere al prezzo minimo o poco più.
Note positive: titolare inamovibile e prezzo bassissimo.
Note negative: tatticamente un gioiello, ma al Fantacalcio molto male. Pochissimi bonus e troppi malus (13 ammonizioni nella scorsa stagione).
In chiave Mantra: può essere una buona M di copertura, ma ultimo in un pacchetto di 3/4 mediani. Anche in questo caso ci aspettiamo un prezzo abbastanza basso."
6459,"Statistiche anno 23/24: nella scorsa stagione Karlsson è andato a voto in 6 occasioni, 4 di queste da titolare. Per lui 0 bonus e 0 malus con una MV e una FM del 5.92.
Gestione al Fantacalcio: con Motta non ha giocato praticamente mai, ma con Italiano la musica potrebbe cambiare. Le qualità del ragazzo sono chiare ed evidenti e listato da centrocampista può rappresentare una scommessa interessante. Con il modo di giocare del tecnico ex viola (e con il turnover frequente spesso adottato soprattutto sulle fasce) può sorprendere, ragion per cui vi consigliamo di prenderlo magari per il vostro 8 slot. Il tutto ad un prezzo molto basso.
Note positive: le sue qualità potrebbero essere messe in risalto da Italiano. Lo pagherete pochissimo, listato come centrocampista può aiutarvi concretamente.
Note negative: arriva da una brutta stagione, la concorrenza è folta e soprattutto all'inizio potrebbe faticare a trovare spazio da titolare. Potrebbe esserci bisogno di aspettarlo un po'.
In chiave Mantra: se utilizzate moduli come il 3511 può essere una scommessa da ultimo slot in un pacchetto di 4/5 esterni. Se adottate moduli con una W invece, utilizzatelo come scommessina da affiancare ad un titolare e ad una riserva affidabile."
6629,"Statistiche anno 23/24: nella scorsa stagione Dele Bashiru ha disputato 39 partite con 9 gol e 6 assist messi a referto, ma anche 6 ammonizioni collezionate.
Gestione al Fantacalcio: calciatore molto interessante che potrebbe avere un impatto importante sul nostro campionato se messo in condizione. Potrebbe agire come trequartista nel 4231 biancoceleste o come mezzala di stampo offensivo. Può essere una scommessa low cost intrigante sotto diversi aspetti per gli ultimi slot del vostro pacchetto di centrocampo.
Note positive: straripante fisicamente, può sfruttare questa dote. Bravo ad inserirsi, giocatore low cost da bonus. Calcia benissimo dal limite.
Note negative: occhio alla concorrenza foltissima in casa Lazio, le panchine potrebbero non mancare.
In chiave Mantra: giocatore molto duttile e abbastanza offensivo. Se utilizzate moduli con due C, in un pacchetto di 5 mezze ali può rendersi molto utile."
6680,"Statistiche anno 23/24: nella scorsa stagione Karlstrom ha disputato 35 partite con 2 gol, 5 assist, 7 ammonizioni e 1 espulsione.
Gestione al Fantacalcio: profilo d'esperienza al servizio di Runjaic. Un equilibratore che di fatto prenderà il posto di Wallace e che potrebbe giocare tanto, sia da titolare che a gara in corso. Al Fantacalcio è un profilo che attira poco al Classic, un ultimo slot di copertura al massimo.
Note positive: ci aspettiamo diverse partite a voto e buona MV.
Note negative: porta pochi bonus, occhio ai cartellini (7 gialli e 1 rosso nella scorsa stagione). Tanta concorrenza, non è detto che sia un titolare inamovibile.
In chiave Mantra: in questo caso ovviamente l'appeal aumenta potendo ricoprire anche il ruolo di M. Centrocampista affidabile da tenere in caldo per le emergenze nell'ultimo slot del vostro pacchetto di mediani."
6898,"Statistiche anno 23/24: nella scorsa stagione Keita ha disputato 39 partite con 0 gol, 3 assist, 4 ammonizioni e 1 espulsione.
Gestione al Fantacalcio: giocatore di grande qualità, regista difensivo che può giocare sia come play che nei due in mediana. Arriva al Parma per essere titolare e offrire sia qualità che quantità in mezzo al campo. Sicuramente non un profilo super appetibile in chiave Fantacalcio, soprattutto in termini di bonus. Una degna copertura per il 6/7 slot del vostro pacchetto di centrocampo.
Note positive: lo acquisterete al prezzo minimo, affidabile per MV. Andrà quasi sempre a voto.
Note negative: porta pochissimi bonus. Occhio alla concorrenza che è folta.
In chiave Mantra: acquista ovviamente valore al Mantra dove ricopre anche il ruolo di M. Può essere un'alternativa di tutto rispetto ai vostri titolari di riferimento in questo ruolo."
440,"Statistiche anno 23/24: nella scorsa stagione Viola è andato a voto in 25 occasioni, 11 di queste da titolare. Per lui 5 gol, 2 assist, 3 ammonizioni e 1 rigore sbagliato con una MV del 6.20 e una FM del 6.70.
Gestione al Fantacalcio: anche nella scorsa stagione ha dimostrato essere un giocatore molto valido per i nostri scopi, seppur non titolarissimo. Il copione potrebbe essere simile anche nella prossima season. Al Fanta è un 7 slot di copertura in leghe da almeno 10 partecipanti: andrà spesso a voto, garantendo almeno 20 presenze e 4/5 bonus complessivi.
Note positive: anche da subentrato fa la differenza (6 dei 7 bonus totali sono arrivati a gara in corso). Media voto affidabilissima (solo 4 insufficienze in 25 partite). Rigorista.
Note negative: qualche acciacco di troppo. Titolarità tutt'altro che certa, potrebbe partire spesso dalla panchina e dunque la sua gestione in sede di formazione non sarà semplicissima.
In chiave Mantra: centrocampista offensivo di copertura, quasi sempre a voto e con il bonus facile. Un'ultima alternativa valida per chi utilizza moduli con due T come il 4231."
801,"Statistiche anno 23/24: nella scorsa stagione Gagliardini è andato a voto in 32 occasioni, 29 di queste da titolare. Per lui 1 gol, 1 assist e 5 ammonizioni con una MV del 5.88 e una FM del 5.92.
Gestione al Fantacalcio: punto fisso nella scorsa stagione, ci aspettiamo possa essere un perno importante anche con Nesta. Non proprio un profilo da Fantacalcio, ma un profilo low cost che può tornare utile come copertura dal voto fisso da relegare al 6 slot della propria rosa.
Note positive: titolare low cost dalla media voto affidabile.
Note negative: pochi bonus (1 gol e 1 assist in 33 presenze). Occhio ai cartellini gialli (5 ammonizioni).
In chiave Mantra: acquista parecchio appeal al Mantra dove può esser considerato anche una prima alternativa al vostro titolare di riferimento."
2117,"Statistiche anno 23/24: nella scorsa stagione Kastanos è andato a voto in 24 occasioni, 18 di queste da titolare. Per lui 3 gol, 0 assist e 5 ammonizioni con una MV del 6.00 e una FM del 6.29.
Gestione al Fantacalcio: reduce da una stagione tormentata con la Salernitana, approda al Verona consapevole dei propri mezzi e pronto a giocarsi il posto con chi gli sta davanti. Parte dietro nelle gerarchie, ma tornerà utile nel corso della stagione, anche a gara in corso. Al Fantacalcio può ricoprire il ruolo di ultimo slot del vostro pacchetto di centrocampo, in leghe da almeno 10 partecipanti e al prezzo minimo.
Note positive: lo acquisterete al prezzo minimo e andrà spesso a voto.
Note negative: dovrebbe partire spesso dalla panchina, in sede di formazione potrebbe creare problemi di gestione.
In chiave Mantra: anche in questo caso parliamo di una copertura da ultimo slot, magari per chi gioca con due mezze ali e sempre in leghe da almeno 10 partecipanti."
2172,"Statistiche anno 23/24: nella scorsa stagione Barak è andato a voto in 13 occasioni, 8 di queste da titolare. Per lui 2 gol, 2 assist e 2 ammonizioni con una MV del 6.08 e una FM del 6.62.
Gestione al Fantacalcio: agirà stabilmente sulla trequarti, principalmente in alternativa a Colpani. Non consigliamo la coppia, ma di prenderlo in solitaria. Calciatore interessante per l'ultimo slot del proprio pacchetto di centrocampo in leghe da almeno 10 partecipanti. Una scommessa low cost.
Note positive: prezzo basso, almeno 15/20 partite a voto e 4/5 bonus totali.
Note negative: partirà quasi sempre da subentrato. Spesso molto altalenante nel rendimento.
In chiave Mantra: potrebbe tornare utile negli ultimissimi slot di un pacchetto di 5/6 trequartisti per chi utilizza moduli come il 4231 in leghe da almeno 10 partecipanti."
2274,"Statistiche anno 23/24: nella scorsa stagione Valoti ha disputato 33 partite con 10 gol, 3 assist, 4 ammonizioni e 1 espulsione.
Gestione al Fantacalcio: torna al Monza dopo il prestito al Pisa, speranzoso di potersi ritagliare spazio importante come accaduto nel ritiro pre-season. Centrocampista dall'inserimento facile che potrebbe rappresentare la prima alternativa a Pessina nel corso della stagione. Una scommessa da ultimo slot da prendere al prezzo minimo in leghe da almeno 10 partecipanti.
Note positive: molto propenso al gol (10 reti nella scorsa stagione in 33 partite), andrà via comunque ad un prezzo molto basso.
Note negative: parte dietro nelle gerarchie e quasi tutte le sue presenze potrebbero arrivare da subentrato.
In chiave Mantra: anche in questo caso parliamo di un profilo che al massimo potrebbe intrigare come ultimo slot in un pacchetto di 5 C in leghe da 10/12 partecipanti."
4404,"Statistiche anno 23/24: nella scorsa stagione Thorsby è andato a voto in 21 occasioni, 9 di queste da titolare. Per lui 2 gol, 2 assist e 2 ammonizioni con una MV del 5.98 e una FM del 6.31.
Gestione al Fantacalcio: in mediana la concorrenza in casa Genoa è folta. Lui il vizietto del bonus ce l'ha, ma non è marcatissimo. Tuttavia, come ottavo slot di copertura in leghe da 10/12 partecipanti, se necessitate di un profilo da 15/20 presenze e dal prezzo basso, può essere un'opzione giusta.
Note positive: spesso a voto, anche a gara in corso. Pochi malus (2 ammonizioni in 21 presenze nella scorsa stagione).
Note negative: non è un titolarissimo, non porta tanti bonus.
In chiave Mantra: parliamo di una M da 15/20 presenze e dal prezzo basso. In leghe da 10/12 partecipanti, come ultima copertura, può far comodo."
